Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion_Rate_Original,Sale_Amount,Ad_Date,Location,Device,Keyword,Ad_Date_Parsed,Day,Month,Weekday,Week,CR_Needs_Fix,Conversion_Rate_Fixed,CTR,CPC,Cost_Per_Lead,Lead_Conversion_Rate,Conversion_Per_Impression,Leads_Per_Click,Revenue_Per_Conversion,ROI,Cost_Per_Sale,Campaign_Name_Encoded,Location_Encoded,Device_Encoded,Keyword_Encoded
A1891,data analytics course,138.0,4381.0,191.55,28.0,7.0,0.047,1756.0,2024-11-01,hyderabad,tablet,data analytics training,2024-11-01,1,11,4,44,True,0.0507,0.031499657612417256,1.3880434782608697,6.841071428571429,0.25,0.0015978087194704405,0.2028985507246377,250.85714285714286,8.167319237796919,0.10908314350797267,0,0,2,3
A1892,data analytics course,177.0,3965.0,225.82,15.0,4.0,0.023,1530.0,22-11-2024,hyderabad,mobile,online data analytic,2024-11-22,22,11,4,47,False,0.0226,0.044640605296343,1.275819209039548,15.054666666666666,0.26666666666666666,0.001008827238335435,0.0847457627118644,382.5,5.775307767248251,0.14759477124183007,0,0,1,5
A1893,data analytics course,159.0,3366.0,217.27,21.0,7.0,0.044,1515.0,2024/11/17,hyderabad,tablet,online data analytic,2024-11-17,17,11,6,46,False,0.044,0.04723707664884135,1.3664779874213837,10.346190476190477,0.3333333333333333,0.0020796197266785502,0.1320754716981132,216.42857142857142,5.972890873107193,0.14341254125412542,0,0,2,5
A1894,data analytics course,111.0,4026.0,229.01,13.0,3.0,0.047,1438.0,2024-11-01,hyderabad,desktop,learn data analytics,2024-11-01,1,11,4,44,True,0.027,0.027570789865871834,2.063153153153153,17.616153846153846,0.23076923076923078,0.0007451564828614009,0.11711711711711711,479.3333333333333,5.27920178158159,0.1592559109874826,0,0,0,4
A1895,data analytics course,184.0,5560.0,189.14,14.0,6.0,0.047,1250.0,2024-11-17,hyderabad,tablet,data analytics online,2024-11-17,17,11,6,46,True,0.0326,0.033093525179856115,1.0279347826086955,13.51,0.42857142857142855,0.001079136690647482,0.07608695652173914,208.33333333333334,5.60886116104473,0.151312,0,0,2,2
A1896,data analytics course,128.0,4500.0,188.21,10.0,3.0,0.047,1087.0,2024-11-14,hyderabad,desktop,online data analytic,2024-11-14,14,11,3,46,True,0.0234,0.028444444444444446,1.470390625,18.821,0.3,0.0006666666666666666,0.078125,362.3333333333333,4.775463577918282,0.17314627414903405,0,0,0,5
A1897,data analytics course,164.0,3851.0,219.15,22.0,6.0,0.049,1487.0,2024/11/09,hyderabad,mobile,learn data analytics,2024-11-09,9,11,5,45,True,0.0366,0.042586341210075304,1.3362804878048782,9.961363636363636,0.2727272727272727,0.0015580368735393405,0.13414634146341464,247.83333333333334,5.78530686744239,0.14737726967047748,0,0,1,4
A1898,data analytics course,120.0,3464.0,228.3,19.0,4.0,0.058,1426.0,22-11-2024,hyderabad,tablet,online data analytic,2024-11-22,22,11,4,47,True,0.0333,0.03464203233256351,1.9025,12.015789473684212,0.21052631578947367,0.0011547344110854503,0.15833333333333333,356.5,5.24616732369689,0.16009817671809257,0,0,2,5
A1899,data analytics course,89.0,3248.0,239.42,10.0,4.0,0.047,1507.0,2024/11/11,hyderabad,mobile,learn data analytics,2024-11-11,11,11,0,46,True,0.0449,0.027401477832512317,2.690112359550562,23.942,0.4,0.0012315270935960591,0.11235955056179775,376.75,5.294378080360872,0.1588719309887193,0,0,1,4
A1900,data analytics course,91.0,3721.0,231.45,24.0,6.0,0.06,1507.0,2024-11-14,hyderabad,tablet,online data analytic,2024-11-14,14,11,3,46,False,0.0659,0.02445579145391024,2.5434065934065933,9.643749999999999,0.25,0.0016124697661918839,0.26373626373626374,251.16666666666666,5.511125513069778,0.15358327803583277,0,0,2,5
A1901,data analytics course,143.0,4143.0,191.68,20.0,5.0,0.035,1460.0,2024-11-30,hyderabad,tablet,analytics for data,2024-11-30,30,11,5,48,False,0.035,0.034516051170649285,1.3404195804195804,9.584,0.25,0.0012068549360366883,0.13986013986013987,292.0,6.61686143572621,0.1312876712328767,0,0,2,0
A1902,data analytics course,176.0,5768.0,238.94,14.0,8.0,0.045,1016.0,2024/11/02,hyderabad,tablet,data analytics online,2024-11-02,2,11,5,44,False,0.0455,0.030513176144244106,1.3576136363636364,17.06714285714286,0.5714285714285714,0.0013869625520110957,0.07954545454545454,127.0,3.2521135012973965,0.2351771653543307,0,0,2,2
A1903,data analytics course,151.0,4408.0,214.29,20.0,5.0,0.033,1900.0,21-11-2024,hyderabad,desktop,data analytics course,2024-11-21,21,11,3,47,False,0.0331,0.03425589836660617,1.419139072847682,10.7145,0.25,0.001134301270417423,0.13245033112582782,380.0,7.86648933687993,0.11278421052631578,0,0,0,1
A1904,data analytics course,134.0,3623.0,221.65,19.0,5.0,0.047,1937.0,2024-11-24,hyderabad,desktop,data analytics online,2024-11-24,24,11,6,47,False,0.0373,0.03698592326800994,1.6541044776119402,11.66578947368421,0.2631578947368421,0.001380071763731714,0.1417910447761194,387.4,7.739002932551319,0.11442953020134229,0,0,0,2
A1905,data analytics course,191.0,3057.0,223.28,27.0,6.0,0.031,1208.0,2024/11/03,hyderabad,desktop,data analytics online,2024-11-03,3,11,6,44,False,0.0314,0.0624795551193981,1.1690052356020944,8.26962962962963,0.2222222222222222,0.001962708537782139,0.14136125654450263,201.33333333333334,4.4102472232174845,0.1848344370860927,0,0,0,2
A1906,data analytics course,170.0,3144.0,214.965,21.0,3.0,0.031,1695.0,2024-11-05,hyderabad,desktop,data analytics online,2024-11-05,5,11,1,45,True,0.0176,0.05407124681933842,1.2645,10.236428571428572,0.14285714285714285,0.0009541984732824427,0.12352941176470589,565.0,6.885004535622079,0.12682300884955752,0,0,0,2
A1907,data analytics course,112.0,3989.0,228.74,10.0,8.0,0.047,1812.0,13-11-2024,hyderabad,mobile,analytics for data,2024-11-13,13,11,2,46,True,0.0714,0.028077212333918276,2.042321428571429,22.874000000000002,0.8,0.002005515166708448,0.08928571428571429,226.5,6.921657777389175,0.12623620309050773,0,0,1,0
A1908,data analytics course,169.0,3619.0,246.66,28.0,3.0,0.018,1354.0,2024-11-25,hyderabad,desktop,online data analytic,2024-11-25,25,11,0,48,False,0.0178,0.04669798286819563,1.459526627218935,8.809285714285714,0.10714285714285714,0.0008289582757667864,0.16568047337278108,451.3333333333333,4.489337549663504,0.18217134416543573,0,0,0,5
A1909,data analytics course,172.0,4696.0,242.17,26.0,3.0,0.017,1719.0,2024-11-06,hyderabad,desktop,data analytics course,2024-11-06,6,11,2,45,False,0.0174,0.036626916524701875,1.4079651162790696,9.314230769230768,0.11538461538461539,0.0006388415672913117,0.1511627906976744,573.0,6.09831936243135,0.1408784176847004,0,0,0,1
A1910,data analytics course,162.0,5684.0,219.08,30.0,7.0,0.047,1295.0,2024/11/26,hyderabad,desktop,data analytics course,2024-11-26,26,11,1,48,True,0.0432,0.028501055594651655,1.3523456790123458,7.302666666666667,0.23333333333333334,0.0012315270935960591,0.18518518518518517,185.0,4.911082709512507,0.16917374517374517,0,0,0,1
A1911,data analytics course,183.0,4197.0,243.19,29.0,8.0,0.047,1593.0,2024/11/09,hyderabad,mobile,data analytics training,2024-11-09,9,11,5,45,True,0.0437,0.04360257326661901,1.3289071038251365,8.385862068965517,0.27586206896551724,0.0019061234214915416,0.15846994535519127,199.125,5.550433817179982,0.152661644695543,0,0,1,3
A1912,data analytics course,108.0,5949.0,184.25,23.0,8.0,0.074,1986.0,2024/11/23,hyderabad,desktop,data analytics training,2024-11-23,23,11,5,47,False,0.0741,0.018154311649016642,1.7060185185185186,8.01086956521739,0.34782608695652173,0.0013447638258530846,0.21296296296296297,248.25,9.778833107191316,0.09277442094662638,0,0,0,3
A1913,data analytics course,126.0,3784.0,214.965,24.0,5.0,0.047,1951.0,28-11-2024,hyderabad,mobile,analytics for data,2024-11-28,28,11,3,48,True,0.0397,0.033298097251585626,1.7060714285714287,8.956875,0.20833333333333334,0.001321353065539112,0.19047619047619047,390.2,8.075896076105412,0.11018195797027165,0,0,1,0
A1914,data analytics course,174.0,3570.0,222.65,25.0,3.0,0.017,1507.0,2024-11-19,hyderabad,tablet,learn data analytics,2024-11-19,19,11,1,47,False,0.0172,0.04873949579831933,1.2795977011494253,8.906,0.12,0.0008403361344537816,0.14367816091954022,502.3333333333333,5.768470693914215,0.14774386197743863,0,0,2,4
A1915,data analytics course,122.0,4632.0,236.57,13.0,6.0,0.047,1001.0,2024-11-15,hyderabad,desktop,data analytics course,2024-11-15,15,11,4,46,True,0.0492,0.026338514680483593,1.9390983606557377,18.197692307692307,0.46153846153846156,0.0012953367875647669,0.10655737704918032,166.83333333333334,3.2313057445999074,0.23633366633366631,0,0,0,1
A1916,data analytics course,191.0,3457.0,237.6,20.0,10.0,0.052,1507.0,2024/11/05,hyderabad,desktop,data analytics course,2024-11-05,5,11,1,45,False,0.0524,0.055250216951113686,1.243979057591623,11.879999999999999,0.5,0.0028926815157651145,0.10471204188481675,150.7,5.3425925925925934,0.15766423357664233,0,0,0,1
A1917,data analytics course,122.0,4525.0,202.89,23.0,8.0,0.034,1499.0,22-11-2024,hyderabad,tablet,data analytics training,2024-11-22,22,11,4,47,True,0.0656,0.02696132596685083,1.6630327868852457,8.821304347826086,0.34782608695652173,0.0017679558011049724,0.1885245901639344,187.375,6.388239932968605,0.13535023348899267,0,0,2,3
A1918,data analytics course,175.0,4850.0,186.25,28.0,10.0,0.057,1978.0,2024/11/18,hyderabad,desktop,analytics for data,2024-11-18,18,11,0,47,False,0.0571,0.03608247422680412,1.0642857142857143,6.651785714285714,0.35714285714285715,0.002061855670103093,0.16,197.8,9.62013422818792,0.09416076845298281,0,0,0,0
A1919,data analytics course,123.0,4938.0,180.64,24.0,9.0,0.073,1746.0,21-11-2024,hyderabad,tablet,data analytics course,2024-11-21,21,11,3,47,False,0.0732,0.02490886998784933,1.4686178861788617,7.526666666666666,0.375,0.0018226002430133657,0.1951219512195122,194.0,8.665633303808681,0.10345933562428407,0,0,2,1
A1920,data analytics course,135.0,5748.0,239.22,20.0,7.0,0.051,1222.0,2024/11/21,hyderabad,tablet,analytics for data,2024-11-21,21,11,3,47,False,0.0519,0.02348643006263048,1.772,11.961,0.35,0.0012178148921363954,0.14814814814814814,174.57142857142858,4.108268539419781,0.19576104746317513,0,0,2,0
A1921,data analytics course,139.0,4622.0,187.85,24.0,5.0,0.047,1998.0,11-11-2024,hyderabad,tablet,analytics for data,2024-11-11,11,11,0,46,True,0.04665,0.030073561228905237,1.3514388489208633,7.827083333333333,0.20833333333333334,0.0010817827780181739,0.17266187050359713,399.6,9.636145861059356,0.09401901901901902,0,0,2,0
A1922,data analytics course,90.0,5596.0,188.04,12.0,4.0,0.044,1507.0,2024/11/17,hyderabad,mobile,online data analytic,2024-11-17,17,11,6,46,False,0.0444,0.016082916368834882,2.0893333333333333,15.67,0.3333333333333333,0.0007147962830593281,0.13333333333333333,376.75,7.014252286747501,0.12477770404777704,0,0,1,5
A1923,data analytics course,139.0,5308.0,234.1,27.0,8.0,0.047,1150.0,2024/11/16,hyderabad,tablet,analytics for data,2024-11-16,16,11,5,46,True,0.04665,0.026186887716654107,1.6841726618705035,8.670370370370371,0.2962962962962963,0.0015071590052750565,0.19424460431654678,143.75,3.9124305852199917,0.20356521739130434,0,0,2,0
A1924,data analytics course,89.0,3069.0,205.37,19.0,6.0,0.047,1518.0,2024/11/28,hyderabad,desktop,data analytics online,2024-11-28,28,11,3,48,True,0.0674,0.028999674160964484,2.3075280898876405,10.808947368421054,0.3157894736842105,0.0019550342130987292,0.21348314606741572,253.0,6.391537225495448,0.13528985507246377,0,0,0,2
A1925,data analytics course,139.0,4221.0,180.83,24.0,10.0,0.033,1082.0,2024/11/13,hyderabad,tablet,learn data analytics,2024-11-13,13,11,2,46,True,0.04665,0.03293058516939114,1.3009352517985613,7.534583333333334,0.4166666666666667,0.002369106846718787,0.17266187050359713,108.2,4.983520433556379,0.16712569316081333,0,0,2,4
A1926,data analytics course,148.0,4514.0,203.54,23.0,3.0,0.047,1622.0,05-11-2024,hyderabad,desktop,data analytics online,2024-05-11,11,5,5,19,True,0.0203,0.03278688524590164,1.3752702702702702,8.849565217391303,0.13043478260869565,0.000664599025254763,0.1554054054054054,540.6666666666666,6.968949592217746,0.12548705302096178,0,0,0,2
A1927,data analytics course,96.0,3468.0,228.41,16.0,9.0,0.094,1035.0,04-11-2024,hyderabad,desktop,learn data analytics,2024-04-11,11,4,3,15,False,0.0938,0.02768166089965398,2.3792708333333334,14.275625,0.5625,0.0025951557093425604,0.16666666666666666,115.0,3.5313252484567226,0.22068599033816425,0,0,0,4
A1928,data analytics course,126.0,3613.0,208.74,18.0,7.0,0.047,1106.0,2024-11-06,hyderabad,desktop,learn data analytics,2024-11-06,6,11,2,45,True,0.0556,0.034874065873235535,1.6566666666666667,11.596666666666668,0.3888888888888889,0.0019374481040686411,0.14285714285714285,158.0,4.298457411133467,0.18873417721518987,0,0,0,4
A1929,data analytics course,115.0,3234.0,227.77,30.0,3.0,0.026,1272.0,13-11-2024,hyderabad,tablet,learn data analytics,2024-11-13,13,11,2,46,False,0.0261,0.035559678416821276,1.980608695652174,7.592333333333333,0.1,0.0009276437847866419,0.2608695652173913,424.0,4.584580936910041,0.17906446540880505,0,0,2,4
A1930,data analytics course,135.0,5436.0,245.86,28.0,9.0,0.067,1453.0,2024/11/03,hyderabad,desktop,data analytics online,2024-11-03,3,11,6,44,False,0.0667,0.024834437086092714,1.8211851851851852,8.780714285714286,0.32142857142857145,0.0016556291390728477,0.2074074074074074,161.44444444444446,4.909867404213779,0.16920853406744668,0,0,0,2
A1931,data analytics course,158.0,4519.0,191.84,26.0,4.0,0.025,1507.0,2024-11-29,hyderabad,desktop,data analytics online,2024-11-29,29,11,4,48,False,0.0253,0.0349634874972339,1.2141772151898735,7.378461538461538,0.15384615384615385,0.0008851515822084533,0.16455696202531644,376.75,6.855504587155964,0.12729927007299272,0,0,0,2
A1932,data analytics course,80.0,3777.0,199.52,12.0,7.0,0.047,1694.0,2024-11-22,hyderabad,desktop,learn data analytics,2024-11-22,22,11,4,47,True,0.0875,0.021180831347630394,2.494,16.62666666666667,0.5833333333333334,0.0018533227429176596,0.15,242.0,7.49037690457097,0.11778040141676506,0,0,0,4
A1933,data analytics course,190.0,3461.0,205.22,28.0,10.0,0.047,1616.0,25-11-2024,hyderabad,mobile,online data analytic,2024-11-25,25,11,0,48,True,0.0526,0.05489742848887605,1.0801052631578947,7.329285714285715,0.35714285714285715,0.002889338341519792,0.14736842105263157,161.6,6.874476171913069,0.12699257425742574,0,0,1,5
A1934,data analytics course,135.0,4575.0,241.92,10.0,5.0,0.047,1553.0,22-11-2024,hyderabad,desktop,data analytics course,2024-11-22,22,11,4,47,True,0.037,0.029508196721311476,1.7919999999999998,24.192,0.5,0.001092896174863388,0.07407407407407407,310.6,5.4194775132275135,0.15577591757887957,0,0,0,1
A1935,data analytics course,149.0,3471.0,242.14,23.0,4.0,0.027,1937.0,2024-11-19,hyderabad,desktop,data analytics training,2024-11-19,19,11,1,47,False,0.0268,0.04292711034284068,1.6251006711409395,10.527826086956521,0.17391304347826086,0.0011524056467876692,0.15436241610738255,484.25,6.999504418931198,0.12500774393391842,0,0,0,3
A1936,data analytics course,164.0,3115.0,232.62,10.0,7.0,0.047,1802.0,04-11-2024,hyderabad,tablet,data analytics online,2024-04-11,11,4,3,15,True,0.04665,0.05264847512038523,1.4184146341463415,23.262,0.7,0.0022471910112359553,0.06097560975609756,257.42857142857144,6.746539420514144,0.12908990011098778,0,0,2,2
A1937,data analytics course,132.0,5428.0,180.73,10.0,7.0,0.039,1732.0,16-11-2024,hyderabad,desktop,data analytics course,2024-11-16,16,11,5,46,True,0.053,0.02431834929992631,1.3691666666666666,18.073,0.7,0.0012896094325718496,0.07575757575757576,247.42857142857142,8.583356387982073,0.10434757505773672,0,0,0,1
A1938,data analytics course,198.0,4499.0,245.24,27.0,7.0,0.035,1165.0,2024/11/01,hyderabad,tablet,online data analytic,2024-11-01,1,11,4,44,False,0.0354,0.044009779951100246,1.2385858585858587,9.082962962962963,0.25925925925925924,0.001555901311402534,0.13636363636363635,166.42857142857142,3.7504485402055128,0.21050643776824035,0,0,2,5
A1939,data analytics course,153.0,3285.0,226.26,12.0,7.0,0.046,1838.0,2024-11-21,hyderabad,desktop,online data analytic,2024-11-21,21,11,3,47,False,0.0458,0.04657534246575343,1.4788235294117646,18.855,0.5833333333333334,0.00213089802130898,0.0784313725490196,262.57142857142856,7.123397860868028,0.12310119695321001,0,0,0,5
A1940,data analytics course,142.0,3431.0,235.09,19.0,7.0,0.047,1334.0,2024-11-08,hyderabad,desktop,data analytics online,2024-11-08,8,11,4,45,True,0.04665,0.041387350626639466,1.6555633802816903,12.373157894736842,0.3684210526315789,0.0020402215097639173,0.13380281690140844,190.57142857142858,4.674422561572164,0.17622938530734633,0,0,0,2
A1941,data analytics course,91.0,4600.0,194.14,19.0,7.0,0.077,1255.0,2024-11-19,hyderabad,mobile,data analytics online,2024-11-19,19,11,1,47,False,0.0769,0.019782608695652175,2.133406593406593,10.217894736842105,0.3684210526315789,0.0015217391304347826,0.2087912087912088,179.28571428571428,5.46440712887607,0.15469322709163347,0,0,1,2
A1942,data analytics course,154.0,4804.0,190.98,21.0,3.0,0.019,1521.0,23-11-2024,hyderabad,desktop,data analytics training,2024-11-23,23,11,5,47,False,0.0195,0.03205661948376353,1.24012987012987,9.094285714285714,0.14285714285714285,0.0006244796003330558,0.13636363636363635,507.0,6.964184731385486,0.12556213017751477,0,0,0,3
A1943,data analytics course,115.0,5472.0,230.29,26.0,4.0,0.047,1275.0,2024-11-07,hyderabad,mobile,learn data analytics,2024-11-07,7,11,3,45,True,0.0348,0.02101608187134503,2.002521739130435,8.857307692307693,0.15384615384615385,0.0007309941520467836,0.22608695652173913,318.75,4.536497459724695,0.18061960784313724,0,0,1,4
A1944,data analytics course,86.0,5493.0,191.28,18.0,9.0,0.105,1204.0,2024/11/20,hyderabad,tablet,data analytics course,2024-11-20,20,11,2,47,False,0.1047,0.015656289823411614,2.224186046511628,10.626666666666667,0.5,0.0016384489350081922,0.20930232558139536,133.77777777777777,5.2944374738603095,0.1588704318936877,0,0,2,1
A1945,data analytics course,116.0,3188.0,238.62,15.0,10.0,0.086,1429.0,14-11-2024,hyderabad,tablet,online data analytic,2024-11-14,14,11,3,46,False,0.0862,0.03638644918444166,2.0570689655172414,15.908,0.6666666666666666,0.003136762860727729,0.12931034482758622,142.9,4.988601123124634,0.16698390482855144,0,0,2,5
A1946,data analytics course,144.0,3579.0,237.97,21.0,10.0,0.069,1155.0,2024/11/02,hyderabad,desktop,data analytics course,2024-11-02,2,11,5,44,False,0.0694,0.040234702430846606,1.6525694444444445,11.331904761904761,0.47619047619047616,0.002794076557697681,0.14583333333333334,115.5,3.8535529688616212,0.20603463203463204,0,0,0,1
A1947,data analytics course,101.0,4198.0,204.09,30.0,10.0,0.099,1642.0,2024/11/21,hyderabad,desktop,data analytics training,2024-11-21,21,11,3,47,False,0.099,0.024059075750357314,2.020693069306931,6.803,0.3333333333333333,0.0023820867079561697,0.297029702970297,164.2,7.045470135724435,0.12429354445797808,0,0,0,3
A1948,data analytics course,116.0,4224.0,245.99,10.0,5.0,0.047,1054.0,2024-11-05,hyderabad,tablet,data analytics online,2024-11-05,5,11,1,45,True,0.0431,0.027462121212121212,2.1206034482758622,24.599,0.5,0.0011837121212121212,0.08620689655172414,210.8,3.284727021423635,0.23338709677419356,0,0,2,2
A1949,data analytics course,187.0,3199.0,193.29,24.0,6.0,0.032,1430.0,2024/11/20,hyderabad,tablet,online data analytic,2024-11-20,20,11,2,47,False,0.0321,0.05845576742732104,1.0336363636363637,8.053749999999999,0.25,0.001875586120662707,0.12834224598930483,238.33333333333334,6.398209943608051,0.13516783216783215,0,0,2,5
